ID,ID_SENTENCE,ORI_SENTENCE,PAPER,JOURNAL,MOVE,STEP,CLASSIFIED_BY,LABEL
12985,19,"To the best of our knowledge, previous deadlock detecting approaches are less effective in finding such bugs, since they omit analyzing APIs, and are often not comprehensive enough to analyze the cross language sources.",10.1145-2970276.2970355,ase,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
13023,57,"To the best of our knowledge, we are the first to state the research problem of detecting latent locks in API methods.",10.1145-2970276.2970355,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13173,11,"In fact, despite some folkloric evidence about the use of CI, there is no systematic study about CI systems.",10.1145-2970276.2970358,ase,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
13239,46,"To the best of our knowledge, Locus is the first IR-based technique to locate bug inducing changes based on bug reports without requiring any knowledge of the associated bug-fixing patches.",10.1145-2970276.2970359,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13248,55,"To the best of our knowledge, we are the first to create a text corpus from software change hunks in IR-based bug localization techniques.",10.1145-2970276.2970359,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13431,39,"To the best of our knowledge, no existing studies apply crowdsourced knowledge yet in the reformulation of queries for concept location which makes our technique novel.",10.1145-2970276.2970362,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13515,76,"To the best of our knowledge, we proposed the first approach that detects cross-language clones for programming languages that do not have an intermediate language.",10.1145-2970276.2970363,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13563,2,"Fortunately, app markets allow users to rate and write reviews about the apps they use.",10.1145-2970276.2970365,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
13706,46,"To the best of our knowledge, this is the first work to take the image information as well as the text information of test reports into consideration to assist the inspection procedure.",10.1145-2970276.2970367,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
13995,36,"To the best of our knowledge, this is the first research that systematically studies the behavior of activity exposure.",10.1145-3238147.3238164,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
14161,7,"In recent years, there has been an explosion in popularity of stream-based programming frameworks like Reactive Extensions [50], especially for interactive software like Android applications that need to respond to user input in real time.",10.1145-3238147.3238174,ase,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
14291,0,Cryptocurrencies and blockchain technologies have gained huge popularity and attentions in industry and academia in recent years.,10.1145-3238147.3238177,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
14345,54,"First, to the best of our knowledge, this work proposes the first fuzzing framework for detecting security vulnerabilities of smart contracts on Ethereum platform.",10.1145-3238147.3238177,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
14553,18,"To the best of our knowledge, we are the first researchers to study coverage data collected and so widely shared by developers.",10.1145-3238147.3238183,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
14567,32,"Further, while prior work has investigated the change in overall coverage, or the coverage of patches, no prior empirical study has examined how the set of lines covered changes.",10.1145-3238147.3238183,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
15067,14,"In this paper, we therefore conduct a qualitative study to investigate the benefits and constraints of using linters for performance purposes.",10.1145-3238147.3238197,ase,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
15097,20,"As stated in [45] and other places, the key to reduce concurrency bugs and ensure thread-safety is to design a locking policy according to the program specification.",10.1145-3238147.3238198,ase,Establishing the territory,Referring to previous work to establish what is already known,LETRA,M1-S04
15285,48,"To the best of our knowledge, this is among the earliest studies to propose multi-granularity testing criteria for DL systems, which are mirrored by the test coverage in traditional software testing.",10.1145-3238147.3238202,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
15575,35,"To address this challenge, we present a novel methodology that combines automatic line-level matching, based on the lines involved in the bug fix, and a manual analysis of the matched lines.",10.1145-3238147.3238213,ase,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
15580,40,"Our work differs in the methodology used to answer this question: We manually validate whether the warnings reported by a tool correspond to a specific bug in the code, instead of checkingwhether the lines flagged by a tool include the faulty lines.",10.1145-3238147.3238213,ase,Occupying the niche,Describing the research design and the methods used,LETRA,M3-S09
15752,31,"To the best of our knowledge, this is the first attempt at improving SMT solving by using domain knowledge of programs.",10.1145-3238147.3238218,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
15918,39,"To the best of our knowledge, we are the first to give exact results to all these examples under TSO and PSO.",10.1145-3238147.3238223,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
16149,0,"As the fast pace of Android app development and evolution continues, effective quality assurance for industrial Android apps becomes increasingly necessary and demanding.",10.1145-3238147.3240465,ase,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA,M1-S03
16881,21,"To the best of our knowledge, ours is the first attempt to employ crowdsourcing and EM to obtain ground truth labels towards automating the disambiguation of regulation statements.",10.1145-3238147.3240727,ase,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
16886,0,"In recent years, smart contracts have been introduced to enable more flexible application scenarios than Bitcoin [16].",10.1145-3238147.3240728,ase,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
17483,8,"To begin to address these questions, in this paper we make a first attempt at providing a taxonomy of data collection techniques for performing field studies.",10.1007-s10664-005-1290-x,empirical software engineering,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
17615,0,This paper describes a case study in which software engineers followed a traditional staged document-led methodology in order to develop a library of instrument-driving software components for a group of research scientists.,10.1007-s10664-005-3865-y,empirical software engineering,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA,M3-S07
